FREQ_ID,FREQ_NAME,REF_AREA_ID,REF_AREA_NAME,INDICATOR_ID,INDICATOR_NAME,SEX_ID,SEX_NAME,AGE_ID,AGE_NAME,URBANISATION_ID,URBANISATION_NAME,UNIT_MEASURE_ID,UNIT_MEASURE_NAME,DATABASE_ID_ID,DATABASE_ID_NAME,UNIT_MULT_NAME,OBS_STATUS_ID,OBS_STATUS_NAME,OBS_CONF_ID,OBS_CONF_NAME,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
A,Annual,AFG,Afghanistan,WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,Y_GE65,65 years old and over,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,244277,247678,251049,254483,258112,262013,266251,270892,275870,281033,286354,291874,297584,303564,309807,316074,322143,327902,332623,331176,315231,278654,248660,241640,244016,244616,239021,233845,233853,240097,240267,241354,271765,317195,351470,374319,390765,406736,422731,440223,446519,449855,480661,519460,540942,561314,585793,597256,612481,639527,663424,694340,728754,758025,788186,812047,830919,855377,883085,913174,941940,964014,984763,1011704
A,Annual,AFG,Afghanistan,WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,_T,All age ranges or no breakdown by age,RUR,Rural area,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,7898093,8026804,8163985,8308019,8458694,8617815,8782038,8951970,9128927,9311235,9501003,9691641,9886067,10092624,10300800,10498997,10676535,10845486,11001526,10981014,10489394,9307672,8358450,8185365,8362433,8515214,8395637,8225793,8203141,8422410,8429959,8460100,9482568,11000794,12127356,12868486,13392069,13909967,14444061,15027717,15228282,15323859,16325389,17583264,18254002,18869118,19614729,19916271,20264376,20942092,21498290,22244569,23105778,23853670,24672275,25381619,25970228,26643455,27333488,28042342,28829317,29547690,30181937,30863394
A,Annual,AFG,Afghanistan,WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,724373,763336,805062,849446,896820,947332,1001109,1058060,1118853,1183254,1251968,1324216,1400686,1482681,1569079,1658389,1748732,1841815,1937336,2005355,1997237,1847523,1729839,1766084,1881253,1997007,2052805,2096965,2180319,2250758,2264837,2285067,2574865,3002966,3328199,3550426,3714526,3878852,4049071,4235130,4314700,4364773,4674867,5061866,5299549,5542073,5828215,5987030,6162823,6443215,6691382,7004588,7360701,7687539,8043935,8371880,8665979,8999963,9353296,9727157,10142913,10551772,10946834,11376460
A,Annual,AFG,Afghanistan,WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,8622466,8790140,8969047,9157465,9355514,9565147,9783147,10010030,10247780,10494489,10752971,11015857,11286753,11575305,11869879,12157386,12425267,12687301,12938862,12986369,12486631,11155195,10088289,9951449,10243686,10512221,10448442,10322758,10383460,10673168,10694796,10745167,12057433,14003760,15455555,16418912,17106595,17788819,18493132,19262847,19542982,19688632,21000256,22645130,23553551,24411191,25442944,25903301,26427199,27385307,28189672,29249157,30466479,31541209,32716210,33753499,34636207,35643418,36686784,37769499,38972230,40099462,41128771,42239854
A,Annual,AFW,Africa Western and Central,WB_HNP_SP_POP_TOTL,"Population, total",F,Female,Y0T14,under 15 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,20048725,20526495,21027036,21571701,22173697,22784784,23383197,23996593,24628384,25281369,25957545,26662888,27402223,28178422,29000496,29875354,30772437,31699688,32690273,33731747,34818537,35949647,37120120,38271468,39436259,40653519,41868666,43066741,44220291,45381125,46524237,47657721,48834195,49981889,51126976,52320488,53544012,54815615,56128038,57491738,58973126,60574562,62242427,63946100,65706553,67550006,69469827,71446683,73483668,75585444,77751199,79997810,82300443,84595204,86854084,89066038,91247205,93398305,95512175,97599606,99662713,101695998,103690228,105639818
A,Annual,AFW,Africa Western and Central,WB_HNP_SP_POP_TOTL,"Population, total",F,Female,Y15T64,15 to 64 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,27021302,27550490,28083298,28609603,29114687,29652638,30244923,30860104,31502007,32163049,32847929,33542946,34256954,35015639,35820221,36671940,37555678,38491283,39481560,40505150,41544712,42604621,43717272,44776594,45780699,46850601,47994645,49219111,50555501,51984266,53403714,54885290,56504157,58162393,59856110,61654143,63501506,65390734,67358434,69336071,71340109,73385620,75469483,77615000,79832536,82104925,84402020,86745478,89156835,91644713,94203024,96830434,99489109,102211424,105100589,108107680,111234299,114511210,117889258,121356855,124977507,128713806,132546405,136540239
A,Annual,AFW,Africa Western and Central,WB_HNP_SP_POP_TOTL,"Population, total",F,Female,Y_GE65,65 years old and over,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,1732874,1773108,1818276,1863603,1908348,1951879,1993758,2033505,2073888,2116084,2158150,2198913,2241507,2288670,2340036,2395975,2458565,2527263,2598982,2672775,2740790,2805156,2876963,2948330,3021138,3101875,3184389,3270318,3363375,3458771,3550549,3641450,3733629,3824626,3913667,4004656,4097666,4192980,4288885,4383574,4482269,4586656,4696151,4809437,4924134,5041544,5163169,5288889,5418330,5552558,5691008,5829734,5965753,6093456,6208854,6340154,6498929,6669474,6852403,7048394,7237377,7403775,7585143,7806140
A,Annual,AFW,Africa Western and Central,WB_HNP_SP_POP_TOTL,"Population, total",F,Female,_T,All age ranges or no breakdown by age,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,48802898,49850088,50928609,52044907,53196730,54389295,55621877,56890201,58204276,59560501,60963620,62404746,63900687,65482730,67160750,68943269,70786681,72718234,74770813,76909670,79104037,81359426,83714354,85996392,88238093,90605997,93047700,95556172,98139171,100824162,103478502,106184462,109071980,111968903,114896750,117979287,121143186,124399328,127775360,131211380,134795501,138546839,142408066,146370538,150463219,154696476,159035017,163481052,168058833,172782717,177645233,182657978,187755307,192900081,198163527,203513873,208980433,214578994,220253839,226004857,231877590,237813580,243821774,249986197
A,Annual,AFW,Africa Western and Central,WB_HNP_SP_POP_TOTL,"Population, total",M,Male,Y0T14,under 15 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,20139881,20606591,21102105,21653628,22270609,22899054,23519489,24155576,24809556,25485904,26186708,26916319,27680164,28483617,29336498,30243316,31172557,32136956,33170249,34257096,35391379,36572378,37794931,38999262,40214013,41474061,42726160,43957794,45145219,46341289,47518720,48684301,49892430,51075245,52258636,53490341,54750127,56058071,57409616,58817188,60348667,62004369,63729602,65495466,67320402,69229256,71217369,73262928,75366753,77537668,79776143,82090374,84453932,86807386,89123484,91391862,93631683,95843713,98018393,100166234,102287362,104378347,106428049,108426217
A,Annual,AFW,Africa Western and Central,WB_HNP_SP_POP_TOTL,"Population, total",M,Male,Y15T64,15 to 64 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,26835287,27345582,27863425,28378067,28862743,29380049,29951879,30533519,31132008,31756346,32423579,33126727,33855895,34625697,35436915,36289160,37170037,38079135,39014567,39977513,40956474,41962019,43020110,44012452,44978991,46042843,47179219,48404836,49768939,51232582,52671883,54159986,55781644,57450604,59154869,60953541,62794464,64667333,66630313,68620461,70635921,72688436,74800487,76999424,79268489,81582311,83923896,86330131,88808826,91366432,93994628,96685638,99403924,102197323,105170553,108274546,111518761,114921112,118422589,122015176,125756227,129610960,133562858,137678146
A,Annual,AFW,Africa Western and Central,WB_HNP_SP_POP_TOTL,"Population, total",M,Male,Y_GE65,65 years old and over,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,1478221,1511769,1550887,1590913,1629902,1667806,1705248,1740658,1775884,1812987,1850896,1888246,1927302,1971062,2019735,2072865,2129129,2188526,2251036,2315391,2373717,2429493,2493993,2558537,2623394,2694408,2767168,2841152,2916391,2994169,3069911,3144145,3220050,3294017,3365526,3438317,3512486,3588364,3667631,3748007,3831808,3920454,4014164,4112518,4213140,4316790,4425201,4538722,4659422,4788399,4921756,5055217,5184834,5299767,5397946,5510094,5647509,5794893,5952008,6119793,6267919,6383027,6518187,6698956
A,Annual,AFW,Africa Western and Central,WB_HNP_SP_POP_TOTL,"Population, total",M,Male,_T,All age ranges or no breakdown by age,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,48453387,49463944,50516419,51622609,52763251,53946909,55176615,56429754,57717448,59055234,60461179,61931295,63463359,65080376,66793142,68605342,70471721,72404617,74435852,76549999,78721568,80963887,83309032,85570250,87816401,90211313,92672544,95203780,97830547,100568038,103260517,105988431,108894123,111819863,114779028,117882199,121057076,124313765,127707558,131185656,134816397,138613261,142544253,146607408,150802028,155128353,159566469,164131785,168835003,173692501,178692528,183831229,189042690,194304472,199691984,205176501,210797955,216559711,222392987,228301205,234311512,240372329,246509095,252803314
A,Annual,AFW,Africa Western and Central,WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,Y0T14,under 15 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,40188607,41133083,42129142,43225330,44444306,45683833,46902683,48152165,49437940,50767276,52144250,53579206,55082388,56662040,58336990,60118671,61944990,63836644,65860518,67988841,70209917,72522024,74915051,77270729,79650272,82127580,84594826,87024538,89365515,91722414,94042963,96342018,98726623,101057131,103385608,105810828,108294136,110873690,113537657,116308923,119321789,122578929,125972032,129441566,133026955,136779261,140687199,144709616,148850420,153123117,157527345,162088182,166754375,171402589,175977565,180457903,184878888,189242017,193530566,197765836,201950074,206074345,210118276,214066031
A,Annual,AFW,Africa Western and Central,WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,Y15T64,15 to 64 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,53856591,54896072,55946723,56987671,57977426,59032683,60196798,61393620,62634012,63919399,65271502,66669672,68112850,69641338,71257131,72961104,74725715,76570419,78496126,80482660,82501189,84566639,86737381,88789044,90759689,92893448,95173863,97623947,100324441,103216847,106075597,109045275,112285800,115612991,119010977,122607684,126295973,130058066,133988749,137956528,141976032,146074055,150269972,154614426,159101020,163687235,168325918,173075614,177965662,183011148,188197656,193516068,198893036,204408747,210271137,216382227,222753060,229432321,236311849,243372034,250733732,258324761,266109262,274218379
A,Annual,AFW,Africa Western and Central,WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,Y_GE65,65 years old and over,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,3211093,3284876,3369164,3454519,3538245,3619685,3699003,3774160,3849772,3929071,4009043,4087161,4168805,4259731,4359771,4468837,4587691,4715791,4850016,4988165,5114508,5234650,5370953,5506864,5644530,5796285,5951556,6111467,6279771,6452941,6620466,6785593,6953679,7118643,7279192,7442971,7610151,7781339,7956516,8131579,8314079,8507112,8710317,8921958,9137273,9358329,9588369,9827610,10077753,10340956,10612763,10884952,11150588,11393220,11606801,11850247,12146438,12464367,12804412,13168189,13505296,13786800,14103331,14505096
A,Annual,AFW,Africa Western and Central,WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,_T,All age ranges or no breakdown by age,RUR,Rural area,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,82954373,84327418,85737206,87186879,88657553,90158852,91732332,93316168,94927194,96574557,98290072,99974408,101700503,103515235,105428488,107448679,109492687,111666254,113962892,116475377,119024035,121429889,123935013,126258579,128433004,130674640,132966425,135304813,137716799,140238538,142710829,145528682,148571165,151596465,154649268,157868502,161125963,164330199,167613929,170916194,174339008,177535155,180788340,184068342,187390070,190745255,194094242,197479784,200921680,204415142,207933213,211507150,215054125,218561121,222082250,225573122,229093774,232644696,236154623,239621856,243081107,246481855,249836404,253227876
A,Annual,AFW,Africa Western and Central,WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,14301917,14986610,15707826,16480638,17302426,18177351,19066154,20003782,20994529,22041184,23134725,24361631,25663541,27047872,28525404,30099934,31765713,33456597,35243771,36984288,38801574,40893424,43088372,45308061,47621491,50142672,52753819,55455139,58252923,61153662,64028195,66644206,69394936,72192301,75026507,77992982,81074297,84382896,87868989,91480836,95272890,99624942,104163982,108909607,113875177,119079574,124507242,130133054,135972155,142060079,148404549,154982054,161743874,168643432,175773257,183117253,190684610,198494008,206492202,214684207,223107995,231704052,240494466,249561635
A,Annual,AFW,Africa Western and Central,WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,97256290,99314028,101445032,103667517,105959979,108336203,110798486,113319950,115921723,118615741,121424797,124336039,127364044,130563107,133953892,137548613,141258400,145122851,149206663,153459665,157825609,162323313,167023385,171566640,176054495,180817312,185720244,190759952,195969722,201392200,206739024,212172888,217966101,223788766,229675775,235861484,242200260,248713095,255482918,262397030,269611898,277160097,284952322,292977949,301265247,309824829,318601484,327612838,336893835,346475221,356337762,366489204,376797999,387204553,397855507,408690375,419778384,431138704,442646825,454306063,466189102,478185907,490330870,502789511
A,Annual,AGO,Angola,WB_HNP_SP_POP_TOTL,"Population, total",F,Female,Y0T14,under 15 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,1103930,1131459,1161788,1192735,1224103,1251547,1273095,1291195,1308505,1330519,1367362,1415215,1464458,1515405,1567728,1620912,1674674,1729874,1787312,1847280,1910285,1976754,2047131,2121336,2199915,2284069,2373734,2465990,2559845,2656202,2754185,2854584,2954771,3054824,3158342,3263741,3370096,3477802,3585015,3693105,3804201,3919726,4041036,4169438,4306964,4453610,4609390,4775138,4951191,5136898,5331989,5535135,5746216,5964778,6188257,6413935,6640280,6866649,7091845,7315375,7536609,7754958,7967519,8173074
A,Annual,AGO,Angola,WB_HNP_SP_POP_TOTL,"Population, total",F,Female,Y15T64,15 to 64 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,1482579,1488439,1495377,1500400,1501694,1500676,1497625,1491966,1487255,1489587,1503980,1534639,1583470,1643240,1706904,1772977,1840876,1912925,1989850,2069985,2154503,2242600,2333662,2428359,2524937,2621569,2716791,2810540,2905923,3004283,3105343,3207196,3309929,3416326,3528515,3645844,3767565,3895639,4029215,4167967,4312767,4464476,4623256,4788934,4963193,5144945,5333741,5530950,5735124,5946867,6169643,6403671,6647054,6898273,7156753,7421136,7696742,7984555,8278079,8579775,8881648,9188307,9504961,9829461
A,Annual,AGO,Angola,WB_HNP_SP_POP_TOTL,"Population, total",F,Female,Y_GE65,65 years old and over,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,83720,84496,85523,86339,86793,86716,86021,84765,83241,82014,82004,83094,84513,86104,87806,89527,91231,93023,94967,97082,99358,101813,104483,107199,109968,112982,116236,119504,122966,127020,131680,137281,143602,150616,158766,167797,177538,187995,198893,210341,222343,234882,247899,261266,274863,288211,301249,314086,326686,339204,351898,364644,377474,389887,401361,413729,427553,442131,458116,475404,492732,509019,525740,546123
A,Annual,AGO,Angola,WB_HNP_SP_POP_TOTL,"Population, total",F,Female,_T,All age ranges or no breakdown by age,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,2670229,2704394,2742689,2779473,2812590,2838939,2856740,2867926,2879001,2902120,2953347,3032948,3132441,3244749,3362438,3483416,3606782,3735823,3872130,4014347,4164145,4321167,4485276,4656894,4834820,5018620,5206761,5396035,5588733,5787505,5991207,6199060,6408303,6621767,6845622,7077381,7315200,7561436,7813123,8071413,8339311,8619083,8912191,9219638,9545020,9886765,10244381,10620174,11013001,11422969,11853530,12303450,12770743,13252938,13746371,14248799,14764575,15293335,15828040,16370553,16910989,17452283,17998220,18548657
A,Annual,AGO,Angola,WB_HNP_SP_POP_TOTL,"Population, total",M,Male,Y0T14,under 15 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,1158772,1193539,1226593,1260617,1295716,1328306,1357080,1383788,1409416,1436322,1468010,1503538,1540686,1579966,1621129,1663732,1707519,1753401,1802417,1855139,1912334,1974627,2042574,2116033,2195247,2280655,2371615,2465092,2560044,2657422,2756327,2857675,2958820,3059610,3163642,3269455,3375996,3483549,3590524,3698455,3809575,3925440,4047422,4176946,4316064,4464683,4622622,4790673,4969284,5157796,5355913,5562284,5776791,5999145,6226799,6457184,6688858,6920899,7151982,7381433,7608702,7833539,8052910,8264619
A,Annual,AGO,Angola,WB_HNP_SP_POP_TOTL,"Population, total",M,Male,Y15T64,15 to 64 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,1446910,1459525,1466609,1472627,1476208,1479105,1481525,1482748,1485528,1494588,1512313,1543915,1593885,1654638,1719049,1784968,1851466,1921400,1995555,2071973,2151435,2233007,2315903,2399555,2482489,2564967,2646245,2723384,2800214,2881051,2964887,3052304,3141833,3229222,3320185,3426827,3546687,3673302,3802885,3933081,4069709,4213809,4365371,4528440,4702505,4884028,5072096,5267933,5470540,5680117,5899472,6129171,6367159,6611895,6862917,7119106,7386634,7666489,7951171,8243578,8535738,8831781,9138264,9454272
